object_id,sersic_sersic_vis_radius,sersic_sersic_vis_radius_err,sersic_sersic_vis_axis_ratio,sersic_sersic_vis_axis_ratio_err,sersic_sersic_vis_index,sersic_sersic_vis_index_err
-861260696085964317,0.019348017871379852,0.3442346751689911,0.9744189977645874,1.4734143018722534,1.0459682941436768,31.219524383544922
-861260604083518771,0.7256151437759399,NaN,0.6750506162643433,NaN,1.0,NaN
-861260600083887964,0.3449353575706482,NaN,0.5420262813568115,NaN,1.0,2.348788941120006E-9
-861260383083537391,0.4042075574398041,3.879384176613501E-21,0.8439546823501587,1.3812763377529791E-8,1.0,NaN
-861260341084117567,0.28767257928848267,1.4701643361100174E-18,0.7138957381248474,NaN,1.0,4.7915682443999685E-6
-861259828084852237,0.5280866622924805,NaN,0.43549150228500366,NaN,1.0,NaN
-861259600085157623,0.3813534379005432,1.4093870283959448E-25,0.35393375158309937,1.8783738263807373E-14,1.0,2.2459880906055413E-13
-861259580084034635,0.19515269994735718,0.0,0.8757995367050171,0.0,1.0,0.0
-861259415083628056,0.19968855381011963,0.0,0.8572895526885986,0.0,1.0,0.0
-861259397083292461,1.3269914388656616,NaN,0.873306155204773,NaN,1.0,NaN
-861259266084462949,1.8543411493301392,NaN,0.46200716495513916,NaN,1.0,1.3798147346921752E-10
-861259212085041854,0.19294138252735138,2.9006305044449873E-23,0.7189276218414307,7.397443213541521E-10,1.0,2.5942403780732093E-9
-861259182084450030,0.30679836869239807,2.0946436571329203E-17,0.5551963448524475,NaN,1.0,2.7858291673510394E-7
-861259177087425056,0.14752575755119324,0.056826524436473846,0.9999128580093384,0.10527420789003372,0.30002254247665405,0.03431398421525955
-861259038086178680,0.0058683776296675205,0.0,0.7236143946647644,NaN,0.7665674686431885,NaN
-861258981083351702,0.2280971109867096,1.2308072851218574E-26,0.8721519112586975,NaN,1.0,1.0207241681655516E-14
-861258903087244915,11.075514793395996,1.5907498598098755,0.987999439239502,1.4372034072875977,0.7698913216590881,0.4449065625667572
-861258877084070815,0.43353262543678284,1.6906294207679535E-23,0.5723053216934204,NaN,1.0,2.0385705568060075E-8
-861258772083443839,0.6840260624885559,6.499018241711662E-25,0.5378037691116333,NaN,1.0,8.394004524806E-17
-861258496085777114,0.6480896472930908,1.3513388633728027,0.09414859116077423,0.26750344038009644,0.3055373728275299,2.1213619709014893
-861258474083803399,0.33141714334487915,NaN,0.9454280734062195,2.2488391018620456E-14,1.0,1.763075023974124E-14
-861258405084827560,1.7165273427963257,NaN,0.49593037366867065,NaN,1.0,NaN
-861258360083418769,0.8964306116104126,3.139032892198545E-29,0.5970631241798401,NaN,1.0,NaN
-861258221084053184,0.31625479459762573,4.50093602825988E-27,0.570371150970459,NaN,1.0,3.3650506706001137E-16
-861258152084767902,0.45083650946617126,3.283631877151779E-22,0.5837369561195374,NaN,1.0,NaN
-861258140084134301,0.24766544997692108,3.6834386281198707E-19,0.6306206583976746,5.278652182028054E-8,1.0,4.430014541867422E-7
-861258093085507268,0.37308424711227417,0.7852893471717834,0.9999929070472717,0.01042567566037178,5.456559658050537,8.016812324523926
-861258049087832096,0.32328423857688904,4.767755636538852E-20,0.7696127891540527,NaN,1.0,NaN
-861257841086213776,1.5923100709915161,1.1448423862457275,0.8620080947875977,0.4183298945426941,1.2982988357543945,0.9153122901916504
-861257805085628843,0.005720945540815592,0.0,0.8835091590881348,NaN,0.937452495098114,NaN
-861257763085567110,4.326681137084961,1.820359706878662,0.18479716777801514,5.306335515342653E-5,1.4079355001449585,0.41530483961105347
-861257749084027192,0.31381767988204956,NaN,0.6036810874938965,1.2302206187086995E-7,1.0,NaN
-861257655084520737,0.008033618330955505,0.0,0.030000735074281693,1.2288473809104345E-22,5.4008097648620605,3.239638707731846E-16
-861257611086018439,1.1335442066192627,0.5256083607673645,0.5878739356994629,0.3973129689693451,0.4224661886692047,0.36711034178733826
-861257407084704980,0.20272786915302277,7.445536962614706E-19,0.7278577089309692,1.3738504778260108E-9,1.0,NaN
-861257293086167999,6.022907257080078,197.5396270751953,0.3263832926750183,0.033978842198848724,0.4427310526371002,9.363309860229492
-861257065083079214,0.6193362474441528,NaN,0.7775763869285583,3.8050655593296545E-18,1.0,1.870886669225896E-17
-861257031086938992,9.520848274230957,13.153644561767578,0.5693612098693848,0.1444627046585083,2.4620981216430664,1.1925065517425537
-861256977085753927,0.2752424478530884,NaN,0.5522049069404602,NaN,1.0,4.352113558859366E-14
-861256917085089821,1.3796133995056152,3.2582859992980957,0.12244169414043427,0.2483549863100052,0.982046902179718,2.6976466178894043
-861256793084927400,0.19169294834136963,NaN,0.9134023189544678,9.343895657210055E-10,1.0,1.325837217791559E-8
-861256786083943676,0.5904868841171265,1.1661379424112113E-28,0.4660845398902893,NaN,1.0,NaN
-861256706084451420,0.39041244983673096,7.169631903273409E-19,0.31481701135635376,1.90300518398967E-11,1.0,1.4538603654301596E-10
-861256671084689230,0.2595065236091614,NaN,0.9588603377342224,NaN,1.0,4.869335490376159E-10
-861256491083221416,0.1698647439479828,NaN,0.4308660626411438,NaN,1.0,NaN
-861256483083659636,0.4488380551338196,NaN,0.5853389501571655,1.0184691978665228E-9,1.0,NaN
-861256384085954619,0.12501047551631927,0.21831698715686798,0.06919147074222565,0.8973622918128967,0.3427080512046814,1.134548306465149
-861256314085497441,0.019913259893655777,0.5219228863716125,0.43102437257766724,11.182753562927246,4.552603721618652,106.97769927978516
-861256313084292050,0.672222375869751,7.162226561771335E-23,0.509765625,1.6994298329686686E-11,1.0,5.388997408040108E-12
-861256121083684069,0.39028388261795044,NaN,0.6944962739944458,1.2875483133416602E-15,1.0,4.640832108117636E-15
-861256055084958219,0.26220232248306274,2.287188440945791E-23,0.7549740076065063,1.1701396518404295E-9,1.0,2.2932340471015777E-9
-861256036084307517,0.1934150755405426,NaN,0.9112119078636169,NaN,1.0,NaN
-861255884083243747,0.3668060600757599,NaN,0.45462363958358765,NaN,1.0,NaN
-861255853084654585,0.42587605118751526,1.4471302185176475E-29,0.8250795006752014,NaN,1.0,8.659886181715655E-18
-861255776085846730,3.6758017539978027,166.6990966796875,0.17501194775104523,1.970895528793335,0.5123936533927917,15.591814994812012
-861255697084007305,0.4790024161338806,NaN,0.5576556324958801,1.2852676936747903E-17,1.0,7.315969976403814E-18
-861255647087718190,0.1994793564081192,NaN,0.7516857981681824,NaN,1.0,1.3238599194664857E-7
-861255499083651688,0.43930190801620483,5.055494983275508E-25,0.6828559041023254,6.098779495296322E-17,1.0,5.408847998700542E-16
-861255481083908496,0.5186425447463989,1.0702050042462393E-21,0.34758633375167847,1.6605147161799505E-13,1.0,3.1091421754878E-13
-861255473083897186,0.2966885268688202,NaN,0.6972050666809082,2.660674285059894E-11,1.0,7.505415733355392E-10
-861255437083533990,0.43057721853256226,2.194536569855402E-22,0.6551316976547241,2.7677817815430217E-9,1.0,4.573179612776812E-9
-861255386086198494,0.11137682944536209,0.5189147591590881,0.9990739822387695,0.9391983151435852,0.30657288432121277,2.9348039627075195
-861255149083410663,0.4283522665500641,8.225395458620142E-28,0.6659416556358337,NaN,1.0,NaN
-861255144085106815,0.16065803170204163,0.0,0.7243605256080627,0.0,1.0,0.0
-861255002084743611,0.5892959833145142,NaN,0.8340877294540405,5.536556103279875E-19,1.0,NaN
-861254973086174907,0.13069011270999908,0.06764687597751617,0.6025571823120117,0.5696430802345276,0.3736339807510376,1.7836793661117554
-861254911085355204,0.09833597391843796,0.1861051470041275,0.1641685664653778,22.85062026977539,0.3006461262702942,0.8585401773452759
-861254837083377791,0.5247092247009277,NaN,0.6173436045646667,NaN,1.0,NaN
-861254626083227526,0.19103476405143738,1.750821085558127E-23,0.7175787091255188,NaN,1.0,2.1745365508252235E-9
-861254514084260110,0.43230003118515015,5.0798412954075286E-27,0.397468626499176,1.1436548856576917E-15,1.0,4.893515800568986E-16
-861254494084036170,0.47022372484207153,1.450356864635244E-24,0.7848134636878967,9.990274385529574E-9,1.0,2.1957662355021057E-8
-861254492084988920,0.5842546224594116,6.863011778193186E-24,0.2540156841278076,NaN,1.0,2.5655016305803358E-11
-861254325082990355,1.8219716548919678,2.3561749581960925E-23,0.15393781661987305,NaN,1.0,NaN
-861254274083382431,0.5929243564605713,1.7444272997637286E-20,0.47993141412734985,1.8319030914426548E-7,1.0,7.198946718744992E-7
-861254243086938533,7.1185102462768555,10.00539779663086,0.4209875166416168,0.15080296993255615,0.8915109038352966,0.6466559767723083
-861254187083755716,0.4947690963745117,2.724446372981799E-22,0.6179485321044922,NaN,1.0,4.974601841567505E-10
-861254132084601470,0.20630905032157898,NaN,0.7337820529937744,1.215144929123113E-10,1.0,1.8747867147617114E-10
-861254105084109985,0.43607011437416077,NaN,0.9417718052864075,2.272008096307816E-18,1.0,4.285348129673869E-17
-861254044084104684,0.24953293800354004,NaN,0.807401180267334,NaN,1.0,NaN
-861254001084235900,0.3705385625362396,NaN,0.6235575675964355,2.900236576233988E-15,1.0,9.25788884843879E-15
-861253960083067776,0.29955610632896423,NaN,0.5801165699958801,9.127381517259892E-9,1.0,NaN
-861253952085479636,0.6250877380371094,0.31132662296295166,0.9977513551712036,0.602332592010498,0.30073612928390503,0.3596307635307312
-861253905084543131,0.5943667888641357,2.358495086470769E-21,0.8887914419174194,1.6877935160586333E-10,1.0,NaN
-861253879083607158,0.3800950050354004,1.262697844115575E-22,0.8378597497940063,2.6917190698583227E-10,1.0,NaN
-861253862086613495,5.401933193206787,62.0697135925293,0.03295402228832245,0.0745973289012909,0.8678581118583679,7.163834095001221
-861253790085505707,6.120865345001221,116.16937255859375,0.4797329902648926,8.131982803344727,0.3028278052806854,1.311996579170227
-861253730084799364,0.42710167169570923,NaN,0.8600220084190369,NaN,1.0,2.099369744712476E-8
-861253696085965183,0.031284622848033905,0.21263547241687775,0.8667518496513367,1.8628138303756714,0.7244381308555603,14.308835983276367
-861253689085442567,12.022456169128418,214.38475036621094,0.7442922592163086,3.128998279571533,0.9636269807815552,7.540119171142578
-861253670085571872,0.128092423081398,1.1009674072265625,0.5323814153671265,2.2492616176605225,0.3401179611682892,5.196722507476807
-861253600084664132,0.21524900197982788,NaN,0.7137248516082764,NaN,0.9979323744773865,NaN
-861253599082972984,0.6124579310417175,NaN,0.5249758362770081,NaN,1.0,6.711288697090062E-14
-861253539082936654,0.4964746832847595,6.893604908502924E-23,0.60277259349823,NaN,1.0,3.0494391733970616E-12
-861253477084866043,0.26376837491989136,2.275960110365237E-23,0.9077603816986084,NaN,1.0,5.919109091756525E-10
-861253392084212956,0.3064423203468323,NaN,0.5345568060874939,2.2720708647838705E-10,1.0,1.831920726225178E-10
-861253382083491628,0.30055782198905945,NaN,0.7120367884635925,3.222717054088514E-15,1.0,2.3750392182998216E-14
-861253288087351138,0.5025847554206848,0.11891541630029678,0.5270413160324097,0.16178523004055023,0.7381105422973633,0.4793538451194763
-861253229087582734,7.81065034866333,44.900997161865234,0.5735992193222046,0.10672219842672348,1.1440032720565796,2.7725069522857666
-861253187084464320,0.31928330659866333,1.5988706782729332E-24,0.7870698571205139,NaN,1.0,NaN
-861253124087437748,0.38192373514175415,0.7479016184806824,0.625045657157898,1.658078908920288,0.48448804020881653,3.3471550941467285
-861252986084402520,0.8680803179740906,NaN,0.7964814305305481,7.041049882376915E-18,1.0,NaN
-861252963083295309,0.21179619431495667,NaN,0.6785300970077515,NaN,1.0,NaN
-861252858084445522,0.5271235704421997,1.232836618953701E-22,0.6648204326629639,1.218418947549274E-14,1.0,NaN
-861252739085477099,0.3141573667526245,0.34453681111335754,0.030168013647198677,0.034652888774871826,0.30159157514572144,0.9113295674324036
-861252635085957185,2.842524766921997,116.83016204833984,0.9148035645484924,16.18619728088379,0.36422038078308105,9.508047103881836
-861252491085197733,0.013203577138483524,1.374205470085144,0.03361548110842705,1.6249022483825684,0.5881520509719849,56.155025482177734
-861252316083577899,0.8854659199714661,2.8016387223424054E-21,0.376579225063324,1.2137897457964453E-11,1.0,NaN
-861252294084290272,0.34692180156707764,3.091508219452921E-24,0.8793003559112549,2.798065381823256E-12,1.0,NaN
-861252255083402323,0.19237592816352844,NaN,0.7614834904670715,3.22327231572217E-8,1.0,NaN
-861252227085254282,0.10096456855535507,0.057467326521873474,0.03144422173500061,0.18776795268058777,0.361346960067749,1.1260576248168945
-861252179084431823,0.33826109766960144,1.3584935438360948E-25,0.7384189367294312,1.4178884303640837E-13,1.0,NaN
-861252166083981336,0.2486846148967743,NaN,0.7526829242706299,NaN,1.0,NaN
-861252068083691903,0.33734646439552307,NaN,0.6536592841148376,NaN,1.0,NaN
-861251926085825671,0.09864366799592972,0.12085340172052383,0.9973242878913879,0.8905993700027466,0.3011291027069092,0.6842363476753235
-861251789085447837,18.076557159423828,126.70721435546875,0.9493345022201538,16.587678909301758,0.33459609746932983,14.95673656463623
-861251742085975964,0.606264054775238,0.2186305820941925,0.9999556541442871,0.10049441456794739,0.3000764846801758,0.10122743993997574
-861251665087629695,0.7991249561309814,1.342506766319275,0.911101758480072,0.41543203592300415,1.1939231157302856,2.231337547302246
-861251599083080967,0.2599875330924988,NaN,0.5250930190086365,NaN,1.0,NaN
-861251107084616021,0.20692630112171173,NaN,0.739550769329071,3.1419674126993355E-14,1.0,NaN
-861251103082922248,1.2087721824645996,NaN,0.8959028720855713,NaN,1.0,1.909057547249421E-16
-861251064084654092,0.597582221031189,NaN,0.6342724561691284,1.6247866940766187E-10,1.0,NaN
-861250972083672281,0.4229218065738678,4.350177406145796E-25,0.818805456161499,NaN,1.0,NaN
-861250823082930302,0.6263894438743591,NaN,0.764844536781311,1.2058823178288242E-13,1.0,2.933268591128607E-13
-861250818084437480,0.30790454149246216,2.5251949873489795E-27,0.9756109714508057,3.0000003814593956E-16,1.0,NaN
-861250806086148114,8.263530731201172,169.36912536621094,0.9798483848571777,4.9256911277771,0.6452356576919556,6.304033279418945
-861250802085308132,1.5277421474456787,7.693812847137451,0.6725364327430725,0.28246569633483887,0.3328339159488678,3.744356155395508
-861250797083856416,0.25500839948654175,9.00254770355913E-24,0.61391681432724,2.7172986354507406E-15,1.0,6.5957934677429806E-15
-861250568083725561,0.2189222127199173,2.1640509982649004E-26,0.9097504019737244,NaN,1.0,NaN
-861250547085503321,9.47701358795166,22.38775634765625,0.9999997019767761,4.3049012310802937E-4,0.30006200075149536,0.037600964307785034
-861250537085300323,0.11718674004077911,0.831116259098053,0.9828024506568909,1.6244295835494995,0.348601371049881,4.165478706359863
-861250377087570411,0.03812803700566292,1.160762906074524,0.33887845277786255,23.83162498474121,0.9112347960472107,55.07992935180664
-861250373084700129,0.2298145294189453,NaN,0.8911776542663574,NaN,1.0,NaN
-861250350085106266,0.2731252908706665,NaN,0.940540611743927,1.3201136364604515E-11,1.0,3.073838739098278E-9
-861250211085995701,0.015488279983401299,3.848369836807251,0.6697262525558472,118.11193084716797,0.4999409019947052,82.77877044677734
-861250143082939420,0.422913134098053,NaN,0.5036113262176514,NaN,1.0,NaN
-861250085083273042,0.5511350631713867,8.620284231343083E-21,0.2770240306854248,2.0743720977045577E-11,1.0,4.618926907618004E-10
-861250002085495496,15.91211986541748,72.84121704101562,0.5965744256973267,0.41398540139198303,1.8248775005340576,3.2564311027526855
-861249729084923558,0.17919805645942688,3.6707324367771714E-28,0.8930409550666809,7.118871958954103E-32,1.0,1.8017375556296402E-30
-861249729084834206,0.480124294757843,NaN,0.7526225447654724,2.9854561206001107E-13,1.0,NaN
-861249484083299200,0.6292656064033508,4.6677937271789815E-22,0.8037610650062561,6.43576121214795E-12,1.0,4.733163860848322E-10
-861249456087565643,0.28902292251586914,0.21911484003067017,0.327155739068985,0.3229823708534241,0.3006152808666229,0.4863744378089905
-861249403084878156,0.3747149109840393,NaN,0.8665453791618347,NaN,1.0,NaN
-861249312087768184,0.6073856353759766,NaN,0.38655030727386475,NaN,1.0,NaN
-861249270085488135,17.484392166137695,149.87075805664062,0.9274207949638367,6.953030109405518,0.3084140419960022,1.2717245817184448
-861249234083596591,0.3431296944618225,8.846066572272413E-22,0.5395145416259766,1.2127793880267745E-8,1.0,4.246993867695892E-8
-861249132087670127,0.1935446560382843,0.0,0.8823111653327942,0.0,1.0,0.0
-861249037087255830,27.758283615112305,13.281695365905762,0.768284797668457,0.07569217681884766,2.498467445373535,0.3697802424430847
-861248997084802949,0.3397001624107361,7.290679446162888E-20,0.6085261106491089,2.497111406540853E-9,1.0,NaN
-861248819086946664,9.681714057922363,0.018272606655955315,0.9999513030052185,0.010332530364394188,0.3829837739467621,1.3750118017196655
-861248810082912618,0.4925229549407959,9.15330923987331E-21,0.9328175783157349,2.1430761679153143E-11,1.0,4.25918744717535E-10
-861248801084329841,0.20446093380451202,NaN,0.8853969573974609,1.2302798753707767E-12,1.0,6.858574264079209E-10
-861248777082899670,0.2842007875442505,NaN,0.6631621718406677,8.83093455924631E-17,1.0,1.7876238599063904E-15
-861248769083089809,0.5464200973510742,1.6821196934538514E-26,0.4291110634803772,5.894720814443068E-15,1.0,NaN
-861248695084485822,1.063785195350647,6.076197335932498E-23,0.40104132890701294,NaN,1.0,9.905657972477874E-14
-861248608085101911,0.21006670594215393,4.3477766525000734E-20,0.8243880271911621,NaN,1.0,1.599501774762757E-5
-861248581086644940,0.05131739005446434,0.0146885234862566,0.949700117111206,0.512479841709137,0.30000001192092896,-0.0
-861248496082995123,0.22002752125263214,NaN,0.6980180144309998,NaN,1.0,NaN
-861248114083584238,0.2429632842540741,NaN,0.6034475564956665,3.109340909746017E-11,1.0,4.109096674032031E-10
-861247796085292783,0.22768671810626984,0.13154469430446625,0.44935134053230286,0.26952654123306274,1.7549898624420166,2.309835910797119
-861247758085653478,5.250340938568115,258.5935974121094,0.8887359499931335,36.36520767211914,0.3201983571052551,7.923469066619873
-861247758085479980,16.113203048706055,1254.3038330078125,0.9930617809295654,18.936351776123047,0.31177350878715515,14.84196949005127
-861247720085046777,0.6480079293251038,NaN,0.8134232759475708,1.1011931644322459E-10,1.0,2.3562884282624097E-11
-861247695085410608,2.253220796585083,11.394122123718262,0.3405945301055908,0.7967657446861267,2.0060038566589355,8.688180923461914
-861247454087289353,0.07682190835475922,0.551948606967926,0.9852240085601807,1.8492764234542847,0.3151392638683319,5.192276954650879
-861247390087212514,1.7379910945892334,1.390393614768982,0.39768850803375244,0.16088442504405975,0.74006587266922,0.5929487347602844
-861247388084236806,0.19093742966651917,NaN,0.6812171339988708,2.0580543833807058E-13,1.0,NaN
-861247343083976920,0.3670414686203003,8.934698966362812E-30,0.8412442803382874,NaN,1.0,1.233884673317262E-16
-861247284085169012,0.2825203537940979,0.35016149282455444,0.28761354088783264,0.22970673441886902,0.33646726608276367,0.7795984745025635
-861247271084467773,0.7372621297836304,6.799110100565758E-23,0.7635515332221985,NaN,1.0,NaN
-861247258083824111,0.1664227545261383,NaN,0.9475991129875183,NaN,1.0,NaN
-861247213085328075,0.2536279857158661,0.7523927092552185,0.17501495778560638,0.5553818345069885,0.3345574736595154,1.898903727531433
-861247123083249422,0.79935622215271,NaN,0.451293408870697,2.5460973287684365E-17,1.0,NaN
-861247079084017860,0.14156194031238556,9.504885966078275E-23,0.9465292096138,3.2210650813269126E-11,1.0,2.963558065616212E-9
-861247006084222002,0.41196852922439575,NaN,0.604254961013794,5.25274346611627E-17,1.0,NaN
-861247000084944128,0.30466172099113464,NaN,0.8377354741096497,1.330563111401459E-17,1.0,NaN
-861246982083059048,0.4500802457332611,NaN,0.8528911471366882,2.2880833175370186E-18,1.0,6.299863793485512E-18
-861246932087303566,0.06582009792327881,0.6965325474739075,0.05629574880003929,3.1114089488983154,0.37393367290496826,27.163986206054688
-861246805084758849,0.6771302223205566,NaN,0.8210593461990356,NaN,1.0,NaN
-861246765083559833,0.20080609619617462,NaN,0.6833423376083374,NaN,1.0,NaN
-861246632084977994,0.9210696816444397,8.648950771768316E-31,0.4741349220275879,NaN,1.0,1.5019472415427496E-17
-861246625085420420,0.5071678757667542,0.2943236827850342,0.72767573595047,0.27240025997161865,0.3578946590423584,0.36675652861595154
-861246563085843150,0.07933314889669418,0.1684354692697525,0.04060165584087372,0.4081995189189911,1.931800365447998,11.464753150939941
-861246419085446688,15.4437255859375,309.7118225097656,0.8114219307899475,0.3084459900856018,0.3626420795917511,13.17259407043457
-861246385084473894,0.4667959213256836,NaN,0.5665701627731323,1.3488105597703193E-11,1.0,2.308077506896211E-9
-861246340083075749,0.3228437304496765,NaN,0.9742205739021301,9.273633496862353E-15,1.0,NaN
-861246271085607486,0.7076271772384644,1.0832369327545166,0.030138444155454636,0.03125447407364845,0.30449965596199036,1.253937005996704
-861246204084903001,0.22440476715564728,NaN,0.946765124797821,NaN,1.0,7.225660425547176E-8
-861246015087493276,0.07858841121196747,0.23382185399532318,0.9900496006011963,1.2083680629730225,0.3032655715942383,2.167588710784912
-861246013085101575,0.20841512084007263,NaN,0.9499172568321228,4.016703148475992E-13,1.0,NaN
-861246012082781467,0.2867099344730377,9.804645309805629E-21,0.612093985080719,1.8364212060750784E-12,1.0,1.3949358335096917E-9
-861245946086372177,2.9013867378234863,88.42721557617188,0.0446193665266037,1.683627963066101,0.3321591317653656,7.349051475524902
-861245862084660051,0.3600618243217468,1.1578827566682113E-27,0.5207254886627197,1.7598032745120597E-15,1.0,5.036823187332573E-16
-861245668084232093,0.3389604687690735,2.96387117595618E-20,0.7169274687767029,NaN,1.0,3.673903958834046E-10
-861245539087572805,0.3230624496936798,0.4247910678386688,0.5484569668769836,0.3709144592285156,0.3417660593986511,0.8436797261238098
-861245457083417087,0.20139510929584503,NaN,0.6497485041618347,9.324654826059486E-9,1.0,NaN
-861245440087580969,5.077268123626709,12.98297119140625,0.16602939367294312,0.13789580762386322,0.7895801067352295,1.3856723308563232
-861245359085459415,1.2166918516159058,3.5398054122924805,0.15081769227981567,0.2865903973579407,0.3942328095436096,2.2830474376678467
-861245339087725074,0.9957074522972107,NaN,0.8112767338752747,NaN,0.9999936819076538,NaN
-861245195083224810,0.4759904444217682,NaN,0.7810570001602173,8.666962711856046E-18,1.0,NaN
-861245175085204000,0.5015237331390381,0.13250847160816193,0.03000018186867237,NaN,0.3000060021877289,0.010254629887640476
-861245024087220372,16.430204391479492,78.84325408935547,0.7262008190155029,5.540011882781982,0.4409596621990204,1.159995436668396
-861244971083583107,0.3773069977760315,NaN,0.5317467451095581,NaN,1.0,1.0155127938560327E-7
-861244940083880725,13.80417251586914,NaN,0.7158099412918091,NaN,0.9924647212028503,2.905144338069939E-17
-861244727083989257,0.8277537226676941,NaN,0.892970621585846,6.685013975941228E-18,1.0,NaN
-861244644084753108,0.4833746552467346,NaN,0.31162887811660767,NaN,1.0,1.8129412901468633E-11
-861244642084381771,0.565001368522644,NaN,0.3199545741081238,NaN,1.0,NaN
-861244401084802600,0.37728363275527954,3.053755285015479E-22,0.7177654504776001,NaN,1.0,NaN
-861244396084064167,0.16972316801548004,3.4534409554271684E-24,0.8806725144386292,7.788892447679885E-11,1.0,NaN
-861244168087538642,0.2144370973110199,1.634748935699463,0.12718220055103302,1.5090997219085693,0.3585093915462494,5.085965633392334
-861244047083491062,0.36574068665504456,1.7010339890297235E-29,0.8269037008285522,3.592506198092822E-18,1.0,NaN
-861243999084285944,0.3508150577545166,NaN,0.46009790897369385,5.599891684800011E-14,1.0,7.716078210401323E-13
-861243957085172166,0.6393543481826782,0.20706531405448914,0.9667950868606567,0.20770473778247833,0.35128548741340637,0.2580438256263733
-861243893085009628,0.4540993273258209,NaN,0.8704061508178711,9.197104834392813E-19,1.0,1.8761103147941684E-17
-861243863084621414,0.46147066354751587,2.9283134062351134E-28,0.7910153865814209,NaN,1.0,1.0025011860416173E-15
-861243795087433254,1.8597980737686157,30.055980682373047,0.10803631693124771,0.5750716924667358,0.9580225944519043,15.297459602355957
-861243742083629196,0.4610501229763031,5.19684999255595E-30,0.6752109527587891,NaN,1.0,NaN
-861243584085023431,0.22217023372650146,NaN,0.707673192024231,1.1256596349484838E-11,1.0,NaN
-861243547087298943,3.486193895339966,53.06757354736328,0.032626863569021225,0.06342208385467529,3.039301872253418,21.369251251220703
-861243479087199405,13.730642318725586,66.34571075439453,0.8947110176086426,0.4792003631591797,0.30627959966659546,0.679887592792511
-861243460084448253,0.9870036840438843,NaN,0.4744061231613159,2.028130098488245E-14,1.0,NaN
-861243432086143680,0.5778940916061401,0.23440112173557281,0.5579674243927002,0.1269754320383072,1.6267409324645996,0.8704029321670532
